timestamp_localtime,experiment,pioreactor_unit,timestamp,relative_intensity
2024-08-20 02:45:32,Booch01,pio02,2024-08-20T01:45:32.642040Z,0.07935254213587901
2024-08-20 02:46:52,Booch01,pio02,2024-08-20T01:46:52.642184Z,0.07932291025816407
2024-08-20 02:47:12,Booch01,pio02,2024-08-20T01:47:12.642088Z,0.07932694404523456
2024-08-20 02:47:27,Booch01,pio02,2024-08-20T01:47:27.642384Z,0.0793194202161336
2024-08-20 02:47:47,Booch01,pio02,2024-08-20T01:47:47.642032Z,0.07932162777377784
2024-08-20 02:48:42,Booch01,pio02,2024-08-20T01:48:42.642160Z,0.07933090992237334
2024-08-20 02:48:52,Booch01,pio02,2024-08-20T01:48:52.641976Z,0.0793290759542446
2024-08-20 02:49:22,Booch01,pio02,2024-08-20T01:49:22.642184Z,0.0793141921481847
2024-08-20 02:49:37,Booch01,pio02,2024-08-20T01:49:37.642200Z,0.07931232223748702
2024-08-20 02:49:42,Booch01,pio02,2024-08-20T01:49:42.642296Z,0.07931100141703995
2024-08-20 02:50:02,Booch01,pio02,2024-08-20T01:50:02.642104Z,0.07931307356962326
2024-08-20 02:50:27,Booch01,pio02,2024-08-20T01:50:27.641736Z,0.07931080232860493
2024-08-20 02:51:07,Booch01,pio02,2024-08-20T01:51:07.642248Z,0.07931543518644267
2024-08-20 02:51:42,Booch01,pio02,2024-08-20T01:51:42.642056Z,0.07933351769559373
2024-08-20 02:51:47,Booch01,pio02,2024-08-20T01:51:47.642576Z,0.07933423829564001
2024-08-20 02:51:52,Booch01,pio02,2024-08-20T01:51:52.642376Z,0.0793381361423159
2024-08-20 02:53:22,Booch01,pio02,2024-08-20T01:53:22.642160Z,0.07935904224227792
2024-08-20 02:54:12,Booch01,pio02,2024-08-20T01:54:12.642096Z,0.07935911013412905
2024-08-20 02:54:32,Booch01,pio02,2024-08-20T01:54:32.642000Z,0.079359424502459
2024-08-20 02:54:47,Booch01,pio02,2024-08-20T01:54:47.642280Z,0.07935495298225201
2024-08-20 02:55:27,Booch01,pio02,2024-08-20T01:55:27.642952Z,0.0793363874561259
2024-08-20 02:56:47,Booch01,pio02,2024-08-20T01:56:47.642208Z,0.07933357264122595
2024-08-20 02:56:57,Booch01,pio02,2024-08-20T01:56:57.642328Z,0.07933092296871053
2024-08-20 02:57:07,Booch01,pio02,2024-08-20T01:57:07.642232Z,0.07932565071808795
2024-08-20 02:57:42,Booch01,pio02,2024-08-20T01:57:42.642304Z,0.07934253626344573
2024-08-20 02:58:22,Booch01,pio02,2024-08-20T01:58:22.642208Z,0.0793422278305728
2024-08-20 02:58:47,Booch01,pio02,2024-08-20T01:58:47.642024Z,0.07934506612903676
2024-08-20 02:59:17,Booch01,pio02,2024-08-20T01:59:17.642304Z,0.07933732329125383
2024-08-20 03:00:37,Booch01,pio02,2024-08-20T02:00:37.642360Z,0.07933177829041908
2024-08-20 03:02:07,Booch01,pio02,2024-08-20T02:02:07.642216Z,0.07933903231052461
2024-08-20 03:03:32,Booch01,pio02,2024-08-20T02:03:32.642792Z,0.07935214441962041
2024-08-20 03:03:37,Booch01,pio02,2024-08-20T02:03:37.642048Z,0.07935152470034867
2024-08-20 03:03:52,Booch01,pio02,2024-08-20T02:03:52.642152Z,0.07934694488088076
2024-08-20 03:04:57,Booch01,pio02,2024-08-20T02:04:57.642056Z,0.0793502045987107
2024-08-20 03:05:27,Booch01,pio02,2024-08-20T02:05:27.642392Z,0.07934553930151235
2024-08-20 03:05:52,Booch01,pio02,2024-08-20T02:05:52.642128Z,0.0793391588891346
2024-08-20 03:06:07,Booch01,pio02,2024-08-20T02:06:07.642288Z,0.07934406846987158
2024-08-20 03:06:47,Booch01,pio02,2024-08-20T02:06:47.642352Z,0.07934046879299746
2024-08-20 03:08:22,Booch01,pio02,2024-08-20T02:08:22.642440Z,0.07934107317596559
2024-08-20 03:09:17,Booch01,pio02,2024-08-20T02:09:17.641880Z,0.0793326095013622
2024-08-20 03:09:27,Booch01,pio02,2024-08-20T02:09:27.642336Z,0.07933672181032865
2024-08-20 03:10:27,Booch01,pio02,2024-08-20T02:10:27.642080Z,0.07931798248827936
2024-08-20 03:11:42,Booch01,pio02,2024-08-20T02:11:42.642592Z,0.07929698535296785
2024-08-20 03:11:47,Booch01,pio02,2024-08-20T02:11:47.642304Z,0.07929931303466019
2024-08-20 03:11:52,Booch01,pio02,2024-08-20T02:11:52.642616Z,0.07929908462137891
2024-08-20 03:12:22,Booch01,pio02,2024-08-20T02:12:22.642296Z,0.07930784758428991
2024-08-20 03:12:27,Booch01,pio02,2024-08-20T02:12:27.642296Z,0.07930992544875934
2024-08-20 03:12:42,Booch01,pio02,2024-08-20T02:12:42.641960Z,0.0793077188608852
2024-08-20 03:12:52,Booch01,pio02,2024-08-20T02:12:52.642232Z,0.07931296804977427
2024-08-20 03:13:12,Booch01,pio02,2024-08-20T02:13:12.642224Z,0.07930782686154685
2024-08-20 03:13:27,Booch01,pio02,2024-08-20T02:13:27.642080Z,0.07930209129604769
2024-08-20 03:13:32,Booch01,pio02,2024-08-20T02:13:32.642040Z,0.07930510281892156
2024-08-20 03:14:32,Booch01,pio02,2024-08-20T02:14:32.641912Z,0.07931245731022368
2024-08-20 03:14:57,Booch01,pio02,2024-08-20T02:14:57.642056Z,0.07930425697963567
2024-08-20 03:16:02,Booch01,pio02,2024-08-20T02:16:02.642392Z,0.0793012751583018
2024-08-20 03:16:07,Booch01,pio02,2024-08-20T02:16:07.642736Z,0.07930357044558536
2024-08-20 03:16:37,Booch01,pio02,2024-08-20T02:16:37.641976Z,0.07931223230932119
2024-08-20 03:16:57,Booch01,pio02,2024-08-20T02:16:57.642160Z,0.07931708187608023
2024-08-20 03:17:17,Booch01,pio02,2024-08-20T02:17:17.642568Z,0.0793165975475236
2024-08-20 03:17:57,Booch01,pio02,2024-08-20T02:17:57.642152Z,0.07931434550585677
2024-08-20 03:18:37,Booch01,pio02,2024-08-20T02:18:37.642176Z,0.07931425253708285
2024-08-20 03:18:52,Booch01,pio02,2024-08-20T02:18:52.641848Z,0.07931296566532507
2024-08-20 03:20:27,Booch01,pio02,2024-08-20T02:20:27.642000Z,0.07932496148957631
2024-08-20 03:20:37,Booch01,pio02,2024-08-20T02:20:37.642064Z,0.07932418165383756
2024-08-20 03:21:57,Booch01,pio02,2024-08-20T02:21:57.642128Z,0.07930961470129327
2024-08-20 03:22:22,Booch01,pio02,2024-08-20T02:22:22.642320Z,0.07930448320799566
2024-08-20 03:23:27,Booch01,pio02,2024-08-20T02:23:27.642264Z,0.07929273027613123
2024-08-20 03:23:52,Booch01,pio02,2024-08-20T02:23:52.642328Z,0.07929388251895418
2024-08-20 03:24:57,Booch01,pio02,2024-08-20T02:24:57.642160Z,0.07927981985852615
2024-08-20 03:25:42,Booch01,pio02,2024-08-20T02:25:42.642376Z,0.0792883322206104
2024-08-20 03:26:22,Booch01,pio02,2024-08-20T02:26:22.642208Z,0.0792933369428434
2024-08-20 03:27:17,Booch01,pio02,2024-08-20T02:27:17.642160Z,0.07931125280617707
2024-08-20 03:27:47,Booch01,pio02,2024-08-20T02:27:47.642208Z,0.07931229011976479
2024-08-20 03:29:47,Booch01,pio02,2024-08-20T02:29:47.642936Z,0.07932449776335428
2024-08-20 03:31:22,Booch01,pio02,2024-08-20T02:31:22.642336Z,0.07932614965566817
2024-08-20 03:31:52,Booch01,pio02,2024-08-20T02:31:52.642352Z,0.07931252474789235
2024-08-20 03:33:27,Booch01,pio02,2024-08-20T02:33:27.641960Z,0.07931134674804088
2024-08-20 03:34:17,Booch01,pio02,2024-08-20T02:34:17.642120Z,0.07931528953809741
2024-08-20 03:34:27,Booch01,pio02,2024-08-20T02:34:27.642120Z,0.07931165312009329
2024-08-20 03:34:32,Booch01,pio02,2024-08-20T02:34:32.642168Z,0.07931824038456274
2024-08-20 03:35:07,Booch01,pio02,2024-08-20T02:35:07.642184Z,0.07929987709731957
2024-08-20 03:35:22,Booch01,pio02,2024-08-20T02:35:22.642008Z,0.0792993360491798
2024-08-20 03:35:42,Booch01,pio02,2024-08-20T02:35:42.642176Z,0.0793083824878044
2024-08-20 03:36:12,Booch01,pio02,2024-08-20T02:36:12.642368Z,0.07930080399359893
2024-08-20 03:36:32,Booch01,pio02,2024-08-20T02:36:32.641744Z,0.07929903640959388
2024-08-20 03:37:22,Booch01,pio02,2024-08-20T02:37:22.642408Z,0.07930021109626818
2024-08-20 03:37:37,Booch01,pio02,2024-08-20T02:37:37.642224Z,0.07929698881196148
2024-08-20 03:39:32,Booch01,pio02,2024-08-20T02:39:32.642464Z,0.07930233522158563
2024-08-20 03:39:52,Booch01,pio02,2024-08-20T02:39:52.643488Z,0.07929238976713433
2024-08-20 03:40:07,Booch01,pio02,2024-08-20T02:40:07.641768Z,0.07928830724527133
2024-08-20 03:40:27,Booch01,pio02,2024-08-20T02:40:27.642368Z,0.07929876545135396
2024-08-20 03:40:57,Booch01,pio02,2024-08-20T02:40:57.642232Z,0.07931815039077898
2024-08-20 03:42:07,Booch01,pio02,2024-08-20T02:42:07.642096Z,0.07934280833366357
2024-08-20 03:42:17,Booch01,pio02,2024-08-20T02:42:17.642248Z,0.07934728145607829
2024-08-20 03:45:22,Booch01,pio02,2024-08-20T02:45:22.642312Z,0.07934366526797931
2024-08-20 03:45:42,Booch01,pio02,2024-08-20T02:45:42.642424Z,0.07934624920004806
2024-08-20 03:46:12,Booch01,pio02,2024-08-20T02:46:12.642200Z,0.07933975059827036
2024-08-20 03:46:32,Booch01,pio02,2024-08-20T02:46:32.642032Z,0.07934652507719718
2024-08-20 03:46:47,Booch01,pio02,2024-08-20T02:46:47.642192Z,0.0793371053684947
2024-08-20 03:46:57,Booch01,pio02,2024-08-20T02:46:57.642136Z,0.07933689492801556
2024-08-20 03:49:42,Booch01,pio02,2024-08-20T02:49:42.642048Z,0.07935023070731771
2024-08-20 03:50:22,Booch01,pio02,2024-08-20T02:50:22.642064Z,0.07935811826385497
2024-08-20 03:50:27,Booch01,pio02,2024-08-20T02:50:27.641944Z,0.07935861607107239
2024-08-20 03:51:17,Booch01,pio02,2024-08-20T02:51:17.642072Z,0.07936161971657175
2024-08-20 03:51:37,Booch01,pio02,2024-08-20T02:51:37.641944Z,0.07936325418769875
