timestamp_localtime,experiment,pioreactor_unit,timestamp,event_name,message,data
2023-12-17 18:14:57,Spirulina 003,pio001,2023-12-17T18:14:57.063793Z,UpdatedHeaterDC,delta_dc=-1.9050000000000047,"{""current_dc"": 59.22, ""delta_dc"": -1.9050000000000047}"
2023-12-17 18:18:42,Spirulina 003,pio001,2023-12-17T18:18:42.081813Z,UpdatedHeaterDC,delta_dc=-1.2900000000000098,"{""current_dc"": 57.93, ""delta_dc"": -1.2900000000000098}"
2023-12-17 18:22:27,Spirulina 003,pio001,2023-12-17T18:22:27.075352Z,UpdatedHeaterDC,delta_dc=-0.7199999999999953,"{""current_dc"": 57.21, ""delta_dc"": -0.7199999999999953}"
2023-12-17 18:26:12,Spirulina 003,pio001,2023-12-17T18:26:12.078881Z,UpdatedHeaterDC,delta_dc=-1.1700000000000017,"{""current_dc"": 56.04, ""delta_dc"": -1.1700000000000017}"
2023-12-17 18:29:57,Spirulina 003,pio001,2023-12-17T18:29:57.074165Z,UpdatedHeaterDC,delta_dc=-0.41999999999999105,"{""current_dc"": 55.62, ""delta_dc"": -0.41999999999999105}"
2023-12-17 18:33:42,Spirulina 003,pio001,2023-12-17T18:33:42.067963Z,UpdatedHeaterDC,delta_dc=-0.045000000000001705,"{""current_dc"": 55.57, ""delta_dc"": -0.045000000000001705}"
2023-12-17 18:37:27,Spirulina 003,pio001,2023-12-17T18:37:27.061842Z,UpdatedHeaterDC,delta_dc=-0.3899999999999757,"{""current_dc"": 55.18, ""delta_dc"": -0.3899999999999757}"
2023-12-17 18:41:12,Spirulina 003,pio001,2023-12-17T18:41:12.062390Z,UpdatedHeaterDC,delta_dc=-0.10500000000001108,"{""current_dc"": 55.07, ""delta_dc"": -0.10500000000001108}"
2023-12-17 18:44:57,Spirulina 003,pio001,2023-12-17T18:44:57.064378Z,UpdatedHeaterDC,delta_dc=0.19500000000000384,"{""current_dc"": 55.27, ""delta_dc"": 0.19500000000000384}"
2023-12-17 18:48:42,Spirulina 003,pio001,2023-12-17T18:48:42.071191Z,UpdatedHeaterDC,delta_dc=-0.11999999999999744,"{""current_dc"": 55.15, ""delta_dc"": -0.11999999999999744}"
2023-12-17 18:52:27,Spirulina 003,pio001,2023-12-17T18:52:27.082717Z,UpdatedHeaterDC,delta_dc=0.3300000000000196,"{""current_dc"": 55.48, ""delta_dc"": 0.3300000000000196}"
2023-12-17 18:56:12,Spirulina 003,pio001,2023-12-17T18:56:12.065863Z,UpdatedHeaterDC,delta_dc=0.360000000000003,"{""current_dc"": 55.84, ""delta_dc"": 0.360000000000003}"
2023-12-17 18:59:57,Spirulina 003,pio001,2023-12-17T18:59:57.072952Z,UpdatedHeaterDC,delta_dc=-0.11999999999998678,"{""current_dc"": 55.72, ""delta_dc"": -0.11999999999998678}"
2023-12-17 19:03:42,Spirulina 003,pio001,2023-12-17T19:03:42.071691Z,UpdatedHeaterDC,delta_dc=0.13499999999999446,"{""current_dc"": 55.85, ""delta_dc"": 0.13499999999999446}"
2023-12-17 19:07:27,Spirulina 003,pio001,2023-12-17T19:07:27.067735Z,UpdatedHeaterDC,delta_dc=0.31500000000001194,"{""current_dc"": 56.17, ""delta_dc"": 0.31500000000001194}"
2023-12-17 19:11:12,Spirulina 003,pio001,2023-12-17T19:11:12.076758Z,UpdatedHeaterDC,delta_dc=-0.19500000000002515,"{""current_dc"": 55.97, ""delta_dc"": -0.19500000000002515}"
2023-12-17 19:14:57,Spirulina 003,pio001,2023-12-17T19:14:57.064432Z,UpdatedHeaterDC,delta_dc=0.1050000000000324,"{""current_dc"": 56.08, ""delta_dc"": 0.1050000000000324}"
2023-12-17 19:18:42,Spirulina 003,pio001,2023-12-17T19:18:42.064876Z,UpdatedHeaterDC,delta_dc=0.20999999999997954,"{""current_dc"": 56.29, ""delta_dc"": 0.20999999999997954}"
2023-12-17 19:22:27,Spirulina 003,pio001,2023-12-17T19:22:27.071505Z,UpdatedHeaterDC,delta_dc=-0.10500000000001108,"{""current_dc"": 56.18, ""delta_dc"": -0.10500000000001108}"
2023-12-17 19:26:12,Spirulina 003,pio001,2023-12-17T19:26:12.059173Z,UpdatedHeaterDC,delta_dc=-0.1950000000000145,"{""current_dc"": 55.98, ""delta_dc"": -0.1950000000000145}"
2023-12-17 19:29:57,Spirulina 003,pio001,2023-12-17T19:29:57.068433Z,UpdatedHeaterDC,delta_dc=0.3150000000000226,"{""current_dc"": 56.3, ""delta_dc"": 0.3150000000000226}"
2023-12-17 19:33:42,Spirulina 003,pio001,2023-12-17T19:33:42.063581Z,UpdatedHeaterDC,delta_dc=-0.28500000000002856,"{""current_dc"": 56.01, ""delta_dc"": -0.28500000000002856}"
2023-12-17 19:37:27,Spirulina 003,pio001,2023-12-17T19:37:27.070470Z,UpdatedHeaterDC,delta_dc=0.01500000000002899,"{""current_dc"": 56.03, ""delta_dc"": 0.01500000000002899}"
2023-12-17 19:41:12,Spirulina 003,pio001,2023-12-17T19:41:12.068014Z,UpdatedHeaterDC,delta_dc=0.1950000000000145,"{""current_dc"": 56.23, ""delta_dc"": 0.1950000000000145}"
2023-12-17 19:44:57,Spirulina 003,pio001,2023-12-17T19:44:57.065520Z,UpdatedHeaterDC,delta_dc=-0.24000000000003752,"{""current_dc"": 55.99, ""delta_dc"": -0.24000000000003752}"
2023-12-17 19:48:42,Spirulina 003,pio001,2023-12-17T19:48:42.060254Z,UpdatedHeaterDC,delta_dc=-0.13499999999999446,"{""current_dc"": 55.86, ""delta_dc"": -0.13499999999999446}"
2023-12-17 19:52:27,Spirulina 003,pio001,2023-12-17T19:52:27.072959Z,UpdatedHeaterDC,delta_dc=0.13500000000000512,"{""current_dc"": 56.0, ""delta_dc"": 0.13500000000000512}"
2023-12-17 19:56:12,Spirulina 003,pio001,2023-12-17T19:56:12.064155Z,UpdatedHeaterDC,delta_dc=-0.15000000000002345,"{""current_dc"": 55.85, ""delta_dc"": -0.15000000000002345}"
2023-12-17 19:59:57,Spirulina 003,pio001,2023-12-17T19:59:57.061037Z,UpdatedHeaterDC,delta_dc=-0.13499999999999446,"{""current_dc"": 55.72, ""delta_dc"": -0.13499999999999446}"
2023-12-17 20:03:42,Spirulina 003,pio001,2023-12-17T20:03:42.077130Z,UpdatedHeaterDC,delta_dc=0.2099999999999902,"{""current_dc"": 55.93, ""delta_dc"": 0.2099999999999902}"
2023-12-17 20:07:27,Spirulina 003,pio001,2023-12-17T20:07:27.073674Z,UpdatedHeaterDC,delta_dc=-0.1950000000000145,"{""current_dc"": 55.73, ""delta_dc"": -0.1950000000000145}"
2023-12-17 20:11:12,Spirulina 003,pio001,2023-12-17T20:11:12.065638Z,UpdatedHeaterDC,delta_dc=-0.20999999999997954,"{""current_dc"": 55.52, ""delta_dc"": -0.20999999999997954}"
2023-12-17 20:14:57,Spirulina 003,pio001,2023-12-17T20:14:57.073275Z,UpdatedHeaterDC,delta_dc=-0.04500000000001236,"{""current_dc"": 55.47, ""delta_dc"": -0.04500000000001236}"
2023-12-17 20:18:42,Spirulina 003,pio001,2023-12-17T20:18:42.066706Z,UpdatedHeaterDC,delta_dc=0.36000000000001364,"{""current_dc"": 55.83, ""delta_dc"": 0.36000000000001364}"
2023-12-17 20:22:27,Spirulina 003,pio001,2023-12-17T20:22:27.063681Z,UpdatedHeaterDC,delta_dc=-0.36000000000001364,"{""current_dc"": 55.47, ""delta_dc"": -0.36000000000001364}"
2023-12-17 20:26:12,Spirulina 003,pio001,2023-12-17T20:26:12.065645Z,UpdatedHeaterDC,delta_dc=-0.23999999999997357,"{""current_dc"": 55.23, ""delta_dc"": -0.23999999999997357}"
2023-12-17 20:29:57,Spirulina 003,pio001,2023-12-17T20:29:57.067208Z,UpdatedHeaterDC,delta_dc=-2.1316282072803006e-14,"{""current_dc"": 55.23, ""delta_dc"": -2.1316282072803006e-14}"
2023-12-17 20:33:42,Spirulina 003,pio001,2023-12-17T20:33:42.064873Z,UpdatedHeaterDC,delta_dc=0.13500000000000512,"{""current_dc"": 55.37, ""delta_dc"": 0.13500000000000512}"
2023-12-17 20:37:27,Spirulina 003,pio001,2023-12-17T20:37:27.074880Z,UpdatedHeaterDC,delta_dc=0.0,"{""current_dc"": 55.37, ""delta_dc"": 0.0}"
2023-12-17 20:41:12,Spirulina 003,pio001,2023-12-17T20:41:12.067312Z,UpdatedHeaterDC,delta_dc=0.07499999999998508,"{""current_dc"": 55.44, ""delta_dc"": 0.07499999999998508}"
2023-12-17 20:44:57,Spirulina 003,pio001,2023-12-17T20:44:57.064597Z,UpdatedHeaterDC,delta_dc=0.02999999999999403,"{""current_dc"": 55.47, ""delta_dc"": 0.02999999999999403}"
2023-12-17 20:48:42,Spirulina 003,pio001,2023-12-17T20:48:42.081004Z,UpdatedHeaterDC,delta_dc=-0.11999999999997613,"{""current_dc"": 55.35, ""delta_dc"": -0.11999999999997613}"
2023-12-17 20:52:27,Spirulina 003,pio001,2023-12-17T20:52:27.063079Z,UpdatedHeaterDC,delta_dc=0.11999999999997613,"{""current_dc"": 55.47, ""delta_dc"": 0.11999999999997613}"
2023-12-17 20:56:12,Spirulina 003,pio001,2023-12-17T20:56:12.064388Z,UpdatedHeaterDC,delta_dc=0.1050000000000324,"{""current_dc"": 55.58, ""delta_dc"": 0.1050000000000324}"
2023-12-17 20:59:57,Spirulina 003,pio001,2023-12-17T20:59:57.062724Z,UpdatedHeaterDC,delta_dc=-0.16499999999999915,"{""current_dc"": 55.41, ""delta_dc"": -0.16499999999999915}"
2023-12-17 21:03:42,Spirulina 003,pio001,2023-12-17T21:03:42.077605Z,UpdatedHeaterDC,delta_dc=0.11999999999997613,"{""current_dc"": 55.53, ""delta_dc"": 0.11999999999997613}"
2023-12-17 21:07:27,Spirulina 003,pio001,2023-12-17T21:07:27.071207Z,UpdatedHeaterDC,delta_dc=0.18000000000001748,"{""current_dc"": 55.71, ""delta_dc"": 0.18000000000001748}"
2023-12-17 21:11:12,Spirulina 003,pio001,2023-12-17T21:11:12.065187Z,UpdatedHeaterDC,delta_dc=-0.4349999999999987,"{""current_dc"": 55.28, ""delta_dc"": -0.4349999999999987}"
2023-12-17 21:14:57,Spirulina 003,pio001,2023-12-17T21:14:57.072961Z,UpdatedHeaterDC,delta_dc=-0.2700000000000209,"{""current_dc"": 55.01, ""delta_dc"": -0.2700000000000209}"
2023-12-17 21:18:42,Spirulina 003,pio001,2023-12-17T21:18:42.060917Z,UpdatedHeaterDC,delta_dc=-0.029999999999983373,"{""current_dc"": 54.98, ""delta_dc"": -0.029999999999983373}"
2023-12-17 21:22:27,Spirulina 003,pio001,2023-12-17T21:22:27.065211Z,UpdatedHeaterDC,delta_dc=0.25499999999998124,"{""current_dc"": 55.23, ""delta_dc"": 0.25499999999998124}"
2023-12-17 21:26:12,Spirulina 003,pio001,2023-12-17T21:26:12.067168Z,UpdatedHeaterDC,delta_dc=-0.11999999999997613,"{""current_dc"": 55.11, ""delta_dc"": -0.11999999999997613}"
2023-12-17 21:29:57,Spirulina 003,pio001,2023-12-17T21:29:57.069813Z,UpdatedHeaterDC,delta_dc=-0.02999999999999403,"{""current_dc"": 55.08, ""delta_dc"": -0.02999999999999403}"
2023-12-17 21:33:42,Spirulina 003,pio001,2023-12-17T21:33:42.074867Z,UpdatedHeaterDC,delta_dc=0.1950000000000145,"{""current_dc"": 55.28, ""delta_dc"": 0.1950000000000145}"
2023-12-17 21:37:27,Spirulina 003,pio001,2023-12-17T21:37:27.068349Z,UpdatedHeaterDC,delta_dc=-0.09000000000001407,"{""current_dc"": 55.19, ""delta_dc"": -0.09000000000001407}"
2023-12-17 21:41:12,Spirulina 003,pio001,2023-12-17T21:41:12.071572Z,UpdatedHeaterDC,delta_dc=0.07499999999998508,"{""current_dc"": 55.26, ""delta_dc"": 0.07499999999998508}"
2023-12-17 21:44:57,Spirulina 003,pio001,2023-12-17T21:44:57.063169Z,UpdatedHeaterDC,delta_dc=0.18000000000001748,"{""current_dc"": 55.44, ""delta_dc"": 0.18000000000001748}"
2023-12-17 21:48:42,Spirulina 003,pio001,2023-12-17T21:48:42.068001Z,UpdatedHeaterDC,delta_dc=-0.13500000000000512,"{""current_dc"": 55.3, ""delta_dc"": -0.13500000000000512}"
2023-12-17 21:52:27,Spirulina 003,pio001,2023-12-17T21:52:27.063519Z,UpdatedHeaterDC,delta_dc=0.07499999999998508,"{""current_dc"": 55.37, ""delta_dc"": 0.07499999999998508}"
2023-12-17 21:56:12,Spirulina 003,pio001,2023-12-17T21:56:12.073491Z,UpdatedHeaterDC,delta_dc=0.18000000000001748,"{""current_dc"": 55.55, ""delta_dc"": 0.18000000000001748}"
2023-12-17 21:59:57,Spirulina 003,pio001,2023-12-17T21:59:57.077199Z,UpdatedHeaterDC,delta_dc=-0.28500000000002856,"{""current_dc"": 55.26, ""delta_dc"": -0.28500000000002856}"
2023-12-17 22:03:42,Spirulina 003,pio001,2023-12-17T22:03:42.073613Z,UpdatedHeaterDC,delta_dc=-0.06000000000000938,"{""current_dc"": 55.2, ""delta_dc"": -0.06000000000000938}"
2023-12-17 22:07:27,Spirulina 003,pio001,2023-12-17T22:07:27.067981Z,UpdatedHeaterDC,delta_dc=0.24000000000003752,"{""current_dc"": 55.44, ""delta_dc"": 0.24000000000003752}"
2023-12-17 22:11:12,Spirulina 003,pio001,2023-12-17T22:11:12.079899Z,UpdatedHeaterDC,delta_dc=-0.01500000000002899,"{""current_dc"": 55.42, ""delta_dc"": -0.01500000000002899}"
2023-12-17 22:14:57,Spirulina 003,pio001,2023-12-17T22:14:57.067506Z,UpdatedHeaterDC,delta_dc=-0.1950000000000145,"{""current_dc"": 55.22, ""delta_dc"": -0.1950000000000145}"
2023-12-17 22:18:42,Spirulina 003,pio001,2023-12-17T22:18:42.054285Z,UpdatedHeaterDC,delta_dc=0.16499999999999915,"{""current_dc"": 55.38, ""delta_dc"": 0.16499999999999915}"
2023-12-17 22:22:27,Spirulina 003,pio001,2023-12-17T22:22:27.062829Z,UpdatedHeaterDC,delta_dc=0.02999999999999403,"{""current_dc"": 55.41, ""delta_dc"": 0.02999999999999403}"
2023-12-17 22:26:12,Spirulina 003,pio001,2023-12-17T22:26:12.063492Z,UpdatedHeaterDC,delta_dc=-0.1950000000000145,"{""current_dc"": 55.21, ""delta_dc"": -0.1950000000000145}"
2023-12-17 22:29:57,Spirulina 003,pio001,2023-12-17T22:29:57.079619Z,UpdatedHeaterDC,delta_dc=0.16499999999999915,"{""current_dc"": 55.38, ""delta_dc"": 0.16499999999999915}"
2023-12-17 22:33:42,Spirulina 003,pio001,2023-12-17T22:33:42.067371Z,UpdatedHeaterDC,delta_dc=-0.11999999999997613,"{""current_dc"": 55.26, ""delta_dc"": -0.11999999999997613}"
2023-12-17 22:37:27,Spirulina 003,pio001,2023-12-17T22:37:27.078777Z,UpdatedHeaterDC,delta_dc=-0.25500000000000256,"{""current_dc"": 55.0, ""delta_dc"": -0.25500000000000256}"
2023-12-17 22:41:12,Spirulina 003,pio001,2023-12-17T22:41:12.064245Z,UpdatedHeaterDC,delta_dc=0.25499999999998124,"{""current_dc"": 55.25, ""delta_dc"": 0.25499999999998124}"
2023-12-17 22:44:57,Spirulina 003,pio001,2023-12-17T22:44:57.074797Z,UpdatedHeaterDC,delta_dc=0.1050000000000324,"{""current_dc"": 55.36, ""delta_dc"": 0.1050000000000324}"
2023-12-17 22:48:42,Spirulina 003,pio001,2023-12-17T22:48:42.066671Z,UpdatedHeaterDC,delta_dc=-0.3900000000000077,"{""current_dc"": 54.97, ""delta_dc"": -0.3900000000000077}"
2023-12-17 22:52:27,Spirulina 003,pio001,2023-12-17T22:52:27.071316Z,UpdatedHeaterDC,delta_dc=0.17999999999999616,"{""current_dc"": 55.15, ""delta_dc"": 0.17999999999999616}"
2023-12-17 22:56:12,Spirulina 003,pio001,2023-12-17T22:56:12.066780Z,UpdatedHeaterDC,delta_dc=0.15000000000002345,"{""current_dc"": 55.3, ""delta_dc"": 0.15000000000002345}"
2023-12-17 22:59:57,Spirulina 003,pio001,2023-12-17T22:59:57.071019Z,UpdatedHeaterDC,delta_dc=-0.16499999999999915,"{""current_dc"": 55.13, ""delta_dc"": -0.16499999999999915}"
2023-12-17 23:03:42,Spirulina 003,pio001,2023-12-17T23:03:42.074516Z,UpdatedHeaterDC,delta_dc=-0.02999999999999403,"{""current_dc"": 55.1, ""delta_dc"": -0.02999999999999403}"
2023-12-17 23:07:27,Spirulina 003,pio001,2023-12-17T23:07:27.066698Z,UpdatedHeaterDC,delta_dc=0.11999999999997613,"{""current_dc"": 55.22, ""delta_dc"": 0.11999999999997613}"
2023-12-17 23:11:12,Spirulina 003,pio001,2023-12-17T23:11:12.073898Z,UpdatedHeaterDC,delta_dc=0.02999999999999403,"{""current_dc"": 55.25, ""delta_dc"": 0.02999999999999403}"
2023-12-17 23:14:57,Spirulina 003,pio001,2023-12-17T23:14:57.066476Z,UpdatedHeaterDC,delta_dc=-0.2699999999999996,"{""current_dc"": 54.98, ""delta_dc"": -0.2699999999999996}"
2023-12-17 23:18:42,Spirulina 003,pio001,2023-12-17T23:18:42.066050Z,UpdatedHeaterDC,delta_dc=0.2099999999999902,"{""current_dc"": 55.19, ""delta_dc"": 0.2099999999999902}"
2023-12-17 23:22:27,Spirulina 003,pio001,2023-12-17T23:22:27.060546Z,UpdatedHeaterDC,delta_dc=0.02999999999999403,"{""current_dc"": 55.22, ""delta_dc"": 0.02999999999999403}"
2023-12-17 23:26:12,Spirulina 003,pio001,2023-12-17T23:26:12.070349Z,UpdatedHeaterDC,delta_dc=-0.1950000000000145,"{""current_dc"": 55.02, ""delta_dc"": -0.1950000000000145}"
2023-12-17 23:29:57,Spirulina 003,pio001,2023-12-17T23:29:57.069777Z,UpdatedHeaterDC,delta_dc=0.01500000000002899,"{""current_dc"": 55.04, ""delta_dc"": 0.01500000000002899}"
2023-12-17 23:33:42,Spirulina 003,pio001,2023-12-17T23:33:42.070086Z,UpdatedHeaterDC,delta_dc=0.1950000000000145,"{""current_dc"": 55.24, ""delta_dc"": 0.1950000000000145}"
2023-12-17 23:37:27,Spirulina 003,pio001,2023-12-17T23:37:27.069644Z,UpdatedHeaterDC,delta_dc=-0.16499999999999915,"{""current_dc"": 55.08, ""delta_dc"": -0.16499999999999915}"
2023-12-17 23:41:12,Spirulina 003,pio001,2023-12-17T23:41:12.065456Z,UpdatedHeaterDC,delta_dc=-0.02999999999999403,"{""current_dc"": 55.05, ""delta_dc"": -0.02999999999999403}"
2023-12-17 23:44:57,Spirulina 003,pio001,2023-12-17T23:44:57.070882Z,UpdatedHeaterDC,delta_dc=0.1950000000000145,"{""current_dc"": 55.25, ""delta_dc"": 0.1950000000000145}"
2023-12-17 23:48:42,Spirulina 003,pio001,2023-12-17T23:48:42.072741Z,UpdatedHeaterDC,delta_dc=-0.16499999999999915,"{""current_dc"": 55.09, ""delta_dc"": -0.16499999999999915}"
2023-12-17 23:52:27,Spirulina 003,pio001,2023-12-17T23:52:27.061548Z,UpdatedHeaterDC,delta_dc=0.04499999999999105,"{""current_dc"": 55.13, ""delta_dc"": 0.04499999999999105}"
2023-12-17 23:56:12,Spirulina 003,pio001,2023-12-17T23:56:12.073079Z,UpdatedHeaterDC,delta_dc=0.0,"{""current_dc"": 55.13, ""delta_dc"": 0.0}"
2023-12-17 23:59:57,Spirulina 003,pio001,2023-12-17T23:59:57.064634Z,UpdatedHeaterDC,delta_dc=-0.07499999999998508,"{""current_dc"": 55.06, ""delta_dc"": -0.07499999999998508}"
2023-12-18 00:03:42,Spirulina 003,pio001,2023-12-18T00:03:42.068309Z,UpdatedHeaterDC,delta_dc=-0.18000000000001748,"{""current_dc"": 54.88, ""delta_dc"": -0.18000000000001748}"
2023-12-18 00:07:27,Spirulina 003,pio001,2023-12-18T00:07:27.075630Z,UpdatedHeaterDC,delta_dc=0.13500000000000512,"{""current_dc"": 55.02, ""delta_dc"": 0.13500000000000512}"
2023-12-18 00:11:12,Spirulina 003,pio001,2023-12-18T00:11:12.074296Z,UpdatedHeaterDC,delta_dc=-0.07499999999998508,"{""current_dc"": 54.95, ""delta_dc"": -0.07499999999998508}"
2023-12-18 00:14:57,Spirulina 003,pio001,2023-12-18T00:14:57.065933Z,UpdatedHeaterDC,delta_dc=-0.32999999999998764,"{""current_dc"": 54.62, ""delta_dc"": -0.32999999999998764}"
2023-12-18 00:18:42,Spirulina 003,pio001,2023-12-18T00:18:42.065940Z,UpdatedHeaterDC,delta_dc=0.2249999999999872,"{""current_dc"": 54.84, ""delta_dc"": 0.2249999999999872}"
2023-12-18 00:22:27,Spirulina 003,pio001,2023-12-18T00:22:27.081444Z,UpdatedHeaterDC,delta_dc=0.22500000000000853,"{""current_dc"": 55.07, ""delta_dc"": 0.22500000000000853}"
2023-12-18 00:26:12,Spirulina 003,pio001,2023-12-18T00:26:12.061238Z,UpdatedHeaterDC,delta_dc=-0.2099999999999902,"{""current_dc"": 54.86, ""delta_dc"": -0.2099999999999902}"
2023-12-18 00:29:57,Spirulina 003,pio001,2023-12-18T00:29:57.071649Z,UpdatedHeaterDC,delta_dc=0.04499999999999105,"{""current_dc"": 54.9, ""delta_dc"": 0.04499999999999105}"
2023-12-18 00:33:42,Spirulina 003,pio001,2023-12-18T00:33:42.062405Z,UpdatedHeaterDC,delta_dc=0.07499999999998508,"{""current_dc"": 54.97, ""delta_dc"": 0.07499999999998508}"
2023-12-18 00:37:27,Spirulina 003,pio001,2023-12-18T00:37:27.068668Z,UpdatedHeaterDC,delta_dc=-0.2699999999999996,"{""current_dc"": 54.7, ""delta_dc"": -0.2699999999999996}"
2023-12-18 00:41:12,Spirulina 003,pio001,2023-12-18T00:41:12.063631Z,UpdatedHeaterDC,delta_dc=-0.09000000000000341,"{""current_dc"": 54.61, ""delta_dc"": -0.09000000000000341}"
2023-12-18 00:44:57,Spirulina 003,pio001,2023-12-18T00:44:57.063501Z,UpdatedHeaterDC,delta_dc=-0.015000000000018332,"{""current_dc"": 54.59, ""delta_dc"": -0.015000000000018332}"
2023-12-18 00:48:42,Spirulina 003,pio001,2023-12-18T00:48:42.073447Z,UpdatedHeaterDC,delta_dc=0.3150000000000226,"{""current_dc"": 54.91, ""delta_dc"": 0.3150000000000226}"
2023-12-18 00:52:27,Spirulina 003,pio001,2023-12-18T00:52:27.063987Z,UpdatedHeaterDC,delta_dc=-0.5850000000000222,"{""current_dc"": 54.32, ""delta_dc"": -0.5850000000000222}"
2023-12-18 00:56:12,Spirulina 003,pio001,2023-12-18T00:56:12.066159Z,UpdatedHeaterDC,delta_dc=-0.2549999999999919,"{""current_dc"": 54.07, ""delta_dc"": -0.2549999999999919}"
2023-12-18 00:59:57,Spirulina 003,pio001,2023-12-18T00:59:57.063519Z,UpdatedHeaterDC,delta_dc=0.16499999999997783,"{""current_dc"": 54.23, ""delta_dc"": 0.16499999999997783}"
2023-12-18 01:03:42,Spirulina 003,pio001,2023-12-18T01:03:42.065218Z,UpdatedHeaterDC,delta_dc=0.01500000000002899,"{""current_dc"": 54.25, ""delta_dc"": 0.01500000000002899}"
2023-12-18 01:07:27,Spirulina 003,pio001,2023-12-18T01:07:27.065477Z,UpdatedHeaterDC,delta_dc=-0.02999999999999403,"{""current_dc"": 54.22, ""delta_dc"": -0.02999999999999403}"
2023-12-18 01:11:12,Spirulina 003,pio001,2023-12-18T01:11:12.074378Z,UpdatedHeaterDC,delta_dc=-0.02999999999999403,"{""current_dc"": 54.19, ""delta_dc"": -0.02999999999999403}"
2023-12-18 01:14:57,Spirulina 003,pio001,2023-12-18T01:14:57.070909Z,UpdatedHeaterDC,delta_dc=0.1950000000000145,"{""current_dc"": 54.39, ""delta_dc"": 0.1950000000000145}"
2023-12-18 01:18:42,Spirulina 003,pio001,2023-12-18T01:18:42.077450Z,UpdatedHeaterDC,delta_dc=0.06000000000000938,"{""current_dc"": 54.45, ""delta_dc"": 0.06000000000000938}"
2023-12-18 01:22:27,Spirulina 003,pio001,2023-12-18T01:22:27.071930Z,UpdatedHeaterDC,delta_dc=-0.09000000000001407,"{""current_dc"": 54.36, ""delta_dc"": -0.09000000000001407}"
2023-12-18 01:26:12,Spirulina 003,pio001,2023-12-18T01:26:12.060294Z,UpdatedHeaterDC,delta_dc=0.15000000000002345,"{""current_dc"": 54.51, ""delta_dc"": 0.15000000000002345}"
2023-12-18 01:29:57,Spirulina 003,pio001,2023-12-18T01:29:57.079071Z,UpdatedHeaterDC,delta_dc=0.13499999999999446,"{""current_dc"": 54.64, ""delta_dc"": 0.13499999999999446}"
2023-12-18 01:33:42,Spirulina 003,pio001,2023-12-18T01:33:42.079470Z,UpdatedHeaterDC,delta_dc=-0.13500000000000512,"{""current_dc"": 54.5, ""delta_dc"": -0.13500000000000512}"
2023-12-18 01:37:27,Spirulina 003,pio001,2023-12-18T01:37:27.068190Z,UpdatedHeaterDC,delta_dc=0.07499999999998508,"{""current_dc"": 54.57, ""delta_dc"": 0.07499999999998508}"
2023-12-18 01:41:12,Spirulina 003,pio001,2023-12-18T01:41:12.067467Z,UpdatedHeaterDC,delta_dc=0.32999999999998764,"{""current_dc"": 54.9, ""delta_dc"": 0.32999999999998764}"
2023-12-18 01:44:57,Spirulina 003,pio001,2023-12-18T01:44:57.072929Z,UpdatedHeaterDC,delta_dc=-0.2999999999999723,"{""current_dc"": 54.6, ""delta_dc"": -0.2999999999999723}"
2023-12-18 01:48:42,Spirulina 003,pio001,2023-12-18T01:48:42.079378Z,UpdatedHeaterDC,delta_dc=-0.18000000000001748,"{""current_dc"": 54.42, ""delta_dc"": -0.18000000000001748}"
2023-12-18 01:52:27,Spirulina 003,pio001,2023-12-18T01:52:27.066052Z,UpdatedHeaterDC,delta_dc=0.13500000000000512,"{""current_dc"": 54.56, ""delta_dc"": 0.13500000000000512}"
2023-12-18 01:56:12,Spirulina 003,pio001,2023-12-18T01:56:12.067322Z,UpdatedHeaterDC,delta_dc=0.0,"{""current_dc"": 54.56, ""delta_dc"": 0.0}"
2023-12-18 01:59:57,Spirulina 003,pio001,2023-12-18T01:59:57.068313Z,UpdatedHeaterDC,delta_dc=-0.22500000000000853,"{""current_dc"": 54.33, ""delta_dc"": -0.22500000000000853}"
2023-12-18 02:03:42,Spirulina 003,pio001,2023-12-18T02:03:42.069751Z,UpdatedHeaterDC,delta_dc=0.13500000000000512,"{""current_dc"": 54.47, ""delta_dc"": 0.13500000000000512}"
2023-12-18 02:07:27,Spirulina 003,pio001,2023-12-18T02:07:27.073719Z,UpdatedHeaterDC,delta_dc=0.07499999999998508,"{""current_dc"": 54.54, ""delta_dc"": 0.07499999999998508}"
2023-12-18 02:11:12,Spirulina 003,pio001,2023-12-18T02:11:12.067096Z,UpdatedHeaterDC,delta_dc=-0.11999999999997613,"{""current_dc"": 54.42, ""delta_dc"": -0.11999999999997613}"
2023-12-18 02:14:57,Spirulina 003,pio001,2023-12-18T02:14:57.065557Z,UpdatedHeaterDC,delta_dc=0.11999999999997613,"{""current_dc"": 54.54, ""delta_dc"": 0.11999999999997613}"
2023-12-18 02:18:42,Spirulina 003,pio001,2023-12-18T02:18:42.065339Z,UpdatedHeaterDC,delta_dc=0.02999999999999403,"{""current_dc"": 54.57, ""delta_dc"": 0.02999999999999403}"
2023-12-18 02:22:27,Spirulina 003,pio001,2023-12-18T02:22:27.066522Z,UpdatedHeaterDC,delta_dc=-0.11999999999997613,"{""current_dc"": 54.45, ""delta_dc"": -0.11999999999997613}"
2023-12-18 02:26:12,Spirulina 003,pio001,2023-12-18T02:26:12.068619Z,UpdatedHeaterDC,delta_dc=-0.1050000000000324,"{""current_dc"": 54.34, ""delta_dc"": -0.1050000000000324}"
